일시,대여소명,대여건수,반납건수
2025-01-01,ST-112,0,3
2025-01-01,ST-1149,1,1
2025-01-01,ST-1199,2,2
2025-01-01,ST-1344,0,1
2025-01-01,ST-140,0,1
2025-01-01,ST-1438,1,0
2025-01-01,ST-1495,0,1
2025-01-01,ST-1775,0,2
2025-01-01,ST-1781,2,0
2025-01-01,ST-1811,0,1
2025-01-01,ST-1813,1,0
2025-01-01,ST-1885,1,0
2025-01-01,ST-198,1,0
2025-01-01,ST-1994,1,0
2025-01-01,ST-2031,0,1
2025-01-01,ST-2187,0,1
2025-01-01,ST-22,1,0
2025-01-01,ST-2308,0,2
2025-01-01,ST-2334,2,2
2025-01-01,ST-2443,0,1
2025-01-01,ST-2453,0,1
2025-01-01,ST-2464,0,1
2025-01-01,ST-2472,1,0
2025-01-01,ST-2513,2,2
2025-01-01,ST-2526,2,0
2025-01-01,ST-253,2,0
2025-01-01,ST-2557,1,0
2025-01-01,ST-2749,2,2
2025-01-01,ST-2905,2,2
2025-01-01,ST-297,1,0
2025-01-01,ST-3029,1,1
2025-01-01,ST-324,1,0
2025-01-01,ST-330,1,0
2025-01-01,ST-3321,0,2
2025-01-01,ST-3333,0,1
2025-01-01,ST-339,0,2
2025-01-01,ST-376,2,2
2025-01-01,ST-408,1,0
2025-01-01,ST-414,0,1
2025-01-01,ST-442,2,0
2025-01-01,ST-445,3,0
2025-01-01,ST-446,1,0
2025-01-01,ST-46,3,0
2025-01-01,ST-47,1,1
2025-01-01,ST-506,0,1
2025-01-01,ST-596,2,2
2025-01-01,ST-73,0,5
2025-01-01,ST-748,0,2
2025-01-01,ST-750,1,1
2025-01-01,ST-797,1,1
2025-01-01,ST-799,0,1
2025-01-01,ST-8,0,1
2025-01-01,ST-85,2,0
2025-01-01,ST-89,1,0
2025-01-01,ST-948,0,1
2025-01-01,ST-951,1,0
2025-01-01,ST-971,2,2
2025-01-01,ST-99,2,0
2025-01-02,ST-118,0,1
2025-01-02,ST-1199,1,1
2025-01-02,ST-130,0,1
2025-01-02,ST-1344,0,1
2025-01-02,ST-140,2,0
2025-01-02,ST-1433,1,0
2025-01-02,ST-1446,1,1
2025-01-02,ST-153,1,0
2025-01-02,ST-1606,1,2
2025-01-02,ST-1775,1,0
2025-01-02,ST-1777,0,1
2025-01-02,ST-1780,2,0
2025-01-02,ST-1781,1,0
2025-01-02,ST-1807,2,1
2025-01-02,ST-1812,0,1
2025-01-02,ST-1885,1,0
2025-01-02,ST-2036,1,1
2025-01-02,ST-21,2,0
2025-01-02,ST-2156,0,1
2025-01-02,ST-2334,1,0
2025-01-02,ST-2368,0,2
2025-01-02,ST-2431,0,4
2025-01-02,ST-2516,2,2
2025-01-02,ST-2526,2,0
2025-01-02,ST-2527,0,2
2025-01-02,ST-2596,0,1
2025-01-02,ST-298,1,1
2025-01-02,ST-3204,1,1
2025-01-02,ST-3226,1,1
2025-01-02,ST-3313,1,0
2025-01-02,ST-340,0,1
2025-01-02,ST-376,1,0
2025-01-02,ST-494,1,0
2025-01-02,ST-59,2,0
2025-01-02,ST-668,1,1
2025-01-02,ST-728,0,1
2025-01-02,ST-73,0,2
2025-01-02,ST-799,0,2
2025-01-02,ST-80,1,0
2025-01-02,ST-976,1,1
2025-01-02,ST-978,1,0
2025-01-03,ST-1199,5,5
2025-01-03,ST-1344,0,1
2025-01-03,ST-137,2,0
2025-01-03,ST-142,0,2
2025-01-03,ST-1435,0,1
2025-01-03,ST-1438,0,2
2025-01-03,ST-1439,1,0
2025-01-03,ST-147,1,0
2025-01-03,ST-148,1,0
2025-01-03,ST-1606,0,1
2025-01-03,ST-163,0,2
2025-01-03,ST-1729,1,1
2025-01-03,ST-1756,1,0
2025-01-03,ST-1785,1,0
2025-01-03,ST-18,2,0
2025-01-03,ST-1812,1,0
2025-01-03,ST-186,1,0
2025-01-03,ST-1885,1,0
2025-01-03,ST-196,0,1
2025-01-03,ST-198,0,1
2025-01-03,ST-20,1,0
2025-01-03,ST-2168,0,1
2025-01-03,ST-2191,1,0
2025-01-03,ST-2341,2,0
2025-01-03,ST-2355,1,0
2025-01-03,ST-2363,0,1
2025-01-03,ST-2364,1,1
2025-01-03,ST-2431,4,2
2025-01-03,ST-2452,0,2
2025-01-03,ST-2520,1,1
2025-01-03,ST-2526,5,7
2025-01-03,ST-2527,0,1
2025-01-03,ST-2565,1,0
2025-01-03,ST-2625,1,0
2025-01-03,ST-2626,1,0
2025-01-03,ST-2979,0,2
2025-01-03,ST-3239,1,1
2025-01-03,ST-3326,0,1
2025-01-03,ST-376,1,0
2025-01-03,ST-482,0,2
2025-01-03,ST-506,0,1
2025-01-03,ST-799,0,1
2025-01-03,ST-944,2,2
2025-01-03,ST-971,2,0
2025-01-04,\N,0,1
2025-01-04,ST-10,0,2
2025-01-04,ST-1087,1,2
2025-01-04,ST-1168,1,0
2025-01-04,ST-1174,0,1
2025-01-04,ST-1199,4,4
2025-01-04,ST-1279,1,0
2025-01-04,ST-1325,0,1
2025-01-04,ST-1326,0,1
2025-01-04,ST-138,1,0
2025-01-04,ST-1461,0,1
2025-01-04,ST-1467,1,0
2025-01-04,ST-147,1,0
2025-01-04,ST-15,1,0
2025-01-04,ST-151,1,0
2025-01-04,ST-1555,0,1
2025-01-04,ST-158,1,0
2025-01-04,ST-1661,1,0
2025-01-04,ST-171,0,1
2025-01-04,ST-1779,1,1
2025-01-04,ST-1780,0,1
2025-01-04,ST-1895,1,0
2025-01-04,ST-21,1,0
2025-01-04,ST-2168,2,0
2025-01-04,ST-2178,0,1
2025-01-04,ST-2188,1,0
2025-01-04,ST-2326,0,1
2025-01-04,ST-2334,1,0
2025-01-04,ST-2341,0,1
2025-01-04,ST-2363,2,2
2025-01-04,ST-2364,1,2
2025-01-04,ST-2431,2,2
2025-01-04,ST-2526,2,2
2025-01-04,ST-2596,1,1
2025-01-04,ST-2726,0,1
2025-01-04,ST-2876,1,0
2025-01-04,ST-288,1,0
2025-01-04,ST-3003,0,1
2025-01-04,ST-3021,0,1
2025-01-04,ST-3056,0,1
2025-01-04,ST-3142,1,1
2025-01-04,ST-3159,1,0
2025-01-04,ST-3205,0,1
2025-01-04,ST-3212,0,1
2025-01-04,ST-324,1,0
2025-01-04,ST-3310,1,0
2025-01-04,ST-3325,1,0
2025-01-04,ST-407,1,1
2025-01-04,ST-426,0,1
2025-01-04,ST-446,0,1
2025-01-04,ST-502,1,1
2025-01-04,ST-53,1,0
2025-01-04,ST-540,1,1
2025-01-04,ST-729,1,0
2025-01-04,ST-73,1,0
2025-01-04,ST-748,0,1
2025-01-04,ST-750,1,0
2025-01-04,ST-933,1,2
2025-01-05,ST-1446,1,0
2025-01-05,ST-2177,0,1
2025-01-06,ST-1062,1,0
2025-01-06,ST-1087,0,4
2025-01-06,ST-1446,2,3
2025-01-06,ST-1675,0,2
2025-01-06,ST-1781,1,0
2025-01-06,ST-20,1,1
2025-01-06,ST-2047,0,1
2025-01-06,ST-207,2,0
2025-01-06,ST-2177,1,1
2025-01-06,ST-2188,0,1
2025-01-06,ST-2265,0,1
2025-01-06,ST-296,0,6
2025-01-06,ST-3080,1,0
2025-01-06,ST-3160,1,1
2025-01-06,ST-3315,6,0
2025-01-06,ST-338,0,1
2025-01-06,ST-379,1,0
2025-01-06,ST-544,4,0
2025-01-06,ST-787,1,0
2025-01-06,ST-80,2,2
2025-01-07,ST-105,1,0
2025-01-07,ST-107,0,1
2025-01-07,ST-111,0,1
2025-01-07,ST-1164,1,0
2025-01-07,ST-1269,0,1
2025-01-07,ST-1317,0,1
2025-01-07,ST-156,1,0
2025-01-07,ST-1910,0,1
2025-01-07,ST-2031,1,1
2025-01-07,ST-2199,0,1
2025-01-07,ST-2332,1,0
2025-01-07,ST-2350,1,0
2025-01-07,ST-2353,1,1
2025-01-07,ST-2934,0,1
2025-01-07,ST-297,0,1
2025-01-07,ST-2977,1,0
2025-01-07,ST-2979,3,0
2025-01-07,ST-3139,0,3
2025-01-07,ST-3354,1,0
2025-01-07,ST-426,1,1
2025-01-07,ST-522,1,1
2025-01-07,ST-55,1,1
2025-01-07,ST-749,0,1
2025-01-07,ST-780,1,0
2025-01-07,ST-8,1,0
2025-01-07,ST-951,0,1
2025-01-07,ST-976,2,1
2025-01-08,ST-10,1,0
2025-01-08,ST-1065,1,1
2025-01-08,ST-109,0,1
2025-01-08,ST-1694,2,0
2025-01-08,ST-1938,1,0
2025-01-08,ST-2031,0,1
2025-01-08,ST-2046,1,0
2025-01-08,ST-205,0,1
2025-01-08,ST-2393,0,1
2025-01-08,ST-3180,1,1
2025-01-08,ST-73,0,2
2025-01-08,ST-803,1,1
2025-01-08,ST-883,0,1
2025-01-08,ST-891,1,1
2025-01-08,ST-98,1,0
2025-01-08,ST-983,1,0
2025-01-09,ST-1609,1,0
2025-01-09,ST-2565,0,1
2025-01-09,ST-2995,1,0
2025-01-09,ST-3049,1,1
2025-01-09,ST-3309,0,1
2025-01-09,ST-750,1,1
2025-01-09,ST-772,0,1
2025-01-09,ST-796,1,1
2025-01-09,ST-804,1,0
2025-01-09,ST-965,1,1
2025-01-10,ST-1169,1,0
2025-01-10,ST-1754,0,1
2025-01-10,ST-189,1,1
2025-01-10,ST-2148,1,1
2025-01-10,ST-2903,1,0
2025-01-10,ST-3043,0,1
2025-01-10,ST-358,0,1
2025-01-10,ST-84,1,0
2025-01-11,ST-145,2,0
2025-01-11,ST-152,1,2
2025-01-11,ST-1599,1,1
2025-01-11,ST-211,1,1
2025-01-11,ST-2341,2,0
2025-01-11,ST-2393,0,1
2025-01-11,ST-3042,0,2
2025-01-11,ST-3054,1,1
2025-01-11,ST-3086,1,1
2025-01-11,ST-3254,1,1
2025-01-11,ST-3309,0,1
2025-01-11,ST-3325,0,2
2025-01-11,ST-794,1,0
2025-01-11,ST-971,2,0
2025-01-12,ST-107,0,1
2025-01-12,ST-111,2,1
2025-01-12,ST-1199,1,1
2025-01-12,ST-1210,1,0
2025-01-12,ST-1435,1,0
2025-01-12,ST-145,1,0
2025-01-12,ST-172,1,0
2025-01-12,ST-1805,0,1
2025-01-12,ST-201,0,1
2025-01-12,ST-2156,1,0
2025-01-12,ST-2334,1,4
2025-01-12,ST-2527,0,1
2025-01-12,ST-2626,1,0
2025-01-12,ST-2694,0,1
2025-01-12,ST-277,0,1
2025-01-12,ST-2852,1,0
2025-01-12,ST-2892,0,1
2025-01-12,ST-2905,1,0
2025-01-12,ST-2977,2,1
2025-01-12,ST-3075,0,1
2025-01-12,ST-3090,1,0
2025-01-12,ST-3203,0,1
2025-01-12,ST-3239,0,1
2025-01-12,ST-3354,1,1
2025-01-12,ST-336,0,1
2025-01-12,ST-339,1,1
2025-01-12,ST-482,3,0
2025-01-12,ST-660,1,1
2025-01-12,ST-81,1,1
2025-01-13,ST-1193,0,1
2025-01-13,ST-1195,1,0
2025-01-13,ST-1344,0,1
2025-01-13,ST-1617,0,1
2025-01-13,ST-203,1,0
2025-01-13,ST-2280,1,0
2025-01-13,ST-2329,1,0
2025-01-13,ST-2405,2,2
2025-01-13,ST-315,3,2
2025-01-13,ST-3286,1,1
2025-01-13,ST-401,0,1
2025-01-13,ST-55,0,1
2025-01-14,ST-137,2,2
2025-01-14,ST-1545,2,0
2025-01-14,ST-1773,0,1
2025-01-14,ST-1774,1,0
2025-01-14,ST-1776,1,0
2025-01-14,ST-1780,0,2
2025-01-14,ST-1781,2,0
2025-01-14,ST-2334,1,1
2025-01-14,ST-2449,0,1
2025-01-14,ST-2522,1,0
2025-01-14,ST-2527,0,2
2025-01-14,ST-3239,0,2
2025-01-14,ST-327,1,0
2025-01-14,ST-414,0,2
2025-01-14,ST-73,3,1
2025-01-15,\N,0,1
2025-01-15,ST-140,1,0
2025-01-15,ST-1445,0,2
2025-01-15,ST-1796,1,0
2025-01-15,ST-2181,2,2
2025-01-15,ST-2318,1,0
2025-01-15,ST-254,0,1
2025-01-15,ST-2814,2,0
2025-01-15,ST-2852,1,0
2025-01-15,ST-324,2,0
2025-01-15,ST-382,1,1
2025-01-15,ST-482,0,1
2025-01-15,ST-67,0,2
2025-01-15,ST-918,0,1
2025-01-16,ST-118,2,0
2025-01-16,ST-1193,1,0
2025-01-16,ST-1227,1,0
2025-01-16,ST-130,0,2
2025-01-16,ST-1606,2,0
2025-01-16,ST-1761,0,2
2025-01-16,ST-1780,0,1
2025-01-16,ST-1807,2,0
2025-01-16,ST-1811,0,2
2025-01-16,ST-1812,1,0
2025-01-16,ST-189,1,0
2025-01-16,ST-2005,0,1
2025-01-16,ST-2541,1,0
2025-01-16,ST-2903,0,1
2025-01-16,ST-358,1,1
2025-01-16,ST-382,0,1
2025-01-16,ST-73,1,1
2025-01-16,ST-8,0,1
2025-01-17,ST-1109,1,0
2025-01-17,ST-1171,1,0
2025-01-17,ST-1555,0,1
2025-01-17,ST-1556,1,0
2025-01-17,ST-1735,0,1
2025-01-17,ST-1796,1,1
2025-01-17,ST-1938,0,1
2025-01-17,ST-195,1,1
2025-01-17,ST-2047,0,1
2025-01-17,ST-2049,1,0
2025-01-17,ST-2593,2,1
2025-01-17,ST-266,0,1
2025-01-17,ST-2787,0,1
2025-01-17,ST-2876,1,2
2025-01-17,ST-3019,0,1
2025-01-17,ST-3203,0,1
2025-01-17,ST-3328,1,0
2025-01-17,ST-359,1,0
2025-01-17,ST-777,1,0
2025-01-17,ST-787,1,1
2025-01-17,ST-788,1,1
2025-01-17,ST-883,1,0
2025-01-18,ST-1109,1,0
2025-01-18,ST-1193,1,0
2025-01-18,ST-142,0,2
2025-01-18,ST-15,0,1
2025-01-18,ST-152,3,3
2025-01-18,ST-1546,0,1
2025-01-18,ST-175,2,0
2025-01-18,ST-1772,2,0
2025-01-18,ST-1773,2,0
2025-01-18,ST-1804,2,0
2025-01-18,ST-1807,0,2
2025-01-18,ST-1811,0,2
2025-01-18,ST-1812,1,1
2025-01-18,ST-1829,2,0
2025-01-18,ST-2202,1,0
2025-01-18,ST-2318,0,1
2025-01-18,ST-2431,0,1
2025-01-18,ST-2442,1,0
2025-01-18,ST-2458,0,1
2025-01-18,ST-2521,2,2
2025-01-18,ST-2525,0,2
2025-01-18,ST-2527,0,2
2025-01-18,ST-2530,0,1
2025-01-18,ST-2541,0,1
2025-01-18,ST-2626,2,0
2025-01-18,ST-266,1,0
2025-01-18,ST-2876,1,1
2025-01-18,ST-3090,0,2
2025-01-18,ST-3094,1,0
2025-01-18,ST-3328,0,1
2025-01-18,ST-338,1,0
2025-01-18,ST-42,1,0
2025-01-18,ST-426,1,0
2025-01-18,ST-43,0,1
2025-01-18,ST-668,1,0
2025-01-18,ST-73,0,1
2025-01-18,ST-753,1,0
2025-01-18,ST-8,0,1
2025-01-19,ST-1065,0,1
2025-01-19,ST-1070,0,1
2025-01-19,ST-1078,1,0
2025-01-19,ST-1147,1,1
2025-01-19,ST-1193,1,0
2025-01-19,ST-1199,1,1
2025-01-19,ST-1437,2,1
2025-01-19,ST-1576,2,0
2025-01-19,ST-1606,3,1
2025-01-19,ST-163,1,0
2025-01-19,ST-1661,0,1
2025-01-19,ST-1680,1,0
2025-01-19,ST-176,2,0
2025-01-19,ST-1774,0,2
2025-01-19,ST-1780,2,0
2025-01-19,ST-18,0,1
2025-01-19,ST-1807,0,2
2025-01-19,ST-1811,0,1
2025-01-19,ST-1813,0,2
2025-01-19,ST-1829,2,0
2025-01-19,ST-1885,0,2
2025-01-19,ST-1910,0,4
2025-01-19,ST-1933,1,1
2025-01-19,ST-2017,1,1
2025-01-19,ST-2029,1,0
2025-01-19,ST-2045,0,1
2025-01-19,ST-2046,1,0
2025-01-19,ST-2047,1,0
2025-01-19,ST-2177,1,1
2025-01-19,ST-2183,1,0
2025-01-19,ST-2325,1,0
2025-01-19,ST-2396,1,1
2025-01-19,ST-245,0,1
2025-01-19,ST-2521,0,2
2025-01-19,ST-2525,2,3
2025-01-19,ST-2532,1,0
2025-01-19,ST-2539,0,1
2025-01-19,ST-2541,0,1
2025-01-19,ST-2688,2,2
2025-01-19,ST-2932,1,1
2025-01-19,ST-3003,1,1
2025-01-19,ST-328,1,0
2025-01-19,ST-331,1,1
2025-01-19,ST-699,4,0
2025-01-19,ST-777,1,0
2025-01-19,ST-792,0,1
2025-01-19,ST-799,0,1
2025-01-19,ST-815,0,1
2025-01-20,ST-10,2,0
2025-01-20,ST-1065,1,0
2025-01-20,ST-1439,0,1
2025-01-20,ST-163,0,3
2025-01-20,ST-1688,0,1
2025-01-20,ST-176,0,1
2025-01-20,ST-1796,0,1
2025-01-20,ST-18,0,1
2025-01-20,ST-1807,2,2
2025-01-20,ST-189,1,0
2025-01-20,ST-2031,0,1
2025-01-20,ST-2046,1,0
2025-01-20,ST-2168,0,2
2025-01-20,ST-2318,1,0
2025-01-20,ST-2525,2,2
2025-01-20,ST-2541,0,1
2025-01-20,ST-255,1,0
2025-01-20,ST-2903,1,0
2025-01-20,ST-3056,5,2
2025-01-20,ST-3205,0,2
2025-01-20,ST-3235,1,0
2025-01-20,ST-375,2,0
2025-01-20,ST-485,0,1
2025-01-20,ST-55,0,1
2025-01-20,ST-891,1,0
2025-01-20,ST-9,1,0
2025-01-21,ST-1065,0,1
2025-01-21,ST-1109,0,1
2025-01-21,ST-1251,1,0
2025-01-21,ST-1605,1,1
2025-01-21,ST-1779,0,1
2025-01-21,ST-2036,0,1
2025-01-21,ST-2046,1,1
2025-01-21,ST-2134,1,0
2025-01-21,ST-2284,0,1
2025-01-21,ST-2318,1,1
2025-01-21,ST-2422,1,0
2025-01-21,ST-2450,0,1
2025-01-21,ST-2458,1,1
2025-01-21,ST-254,4,5
2025-01-21,ST-2595,4,3
2025-01-21,ST-2688,0,4
2025-01-21,ST-3226,1,0
2025-01-21,ST-3354,1,1
2025-01-21,ST-343,1,0
2025-01-21,ST-542,4,0
2025-01-21,ST-983,1,0
2025-01-22,ST-1069,1,0
2025-01-22,ST-1078,1,0
2025-01-22,ST-119,0,1
2025-01-22,ST-130,0,1
2025-01-22,ST-142,1,0
2025-01-22,ST-143,1,0
2025-01-22,ST-1796,0,1
2025-01-22,ST-1804,1,1
2025-01-22,ST-1811,1,0
2025-01-22,ST-1923,0,2
2025-01-22,ST-2054,0,1
2025-01-22,ST-2181,1,1
2025-01-22,ST-2318,1,1
2025-01-22,ST-2431,0,1
2025-01-22,ST-278,1,1
2025-01-22,ST-2786,2,3
2025-01-22,ST-328,0,2
2025-01-22,ST-3354,1,1
2025-01-22,ST-362,1,0
2025-01-22,ST-439,4,1
2025-01-22,ST-506,0,1
2025-01-22,ST-73,2,0
2025-01-23,ST-1172,1,0
2025-01-23,ST-118,2,0
2025-01-23,ST-1268,1,1
2025-01-23,ST-1269,1,1
2025-01-23,ST-1326,0,1
2025-01-23,ST-143,1,2
2025-01-23,ST-1440,1,0
2025-01-23,ST-1554,0,1
2025-01-23,ST-1605,0,2
2025-01-23,ST-162,2,1
2025-01-23,ST-1636,0,1
2025-01-23,ST-1796,0,1
2025-01-23,ST-1923,1,0
2025-01-23,ST-2147,1,0
2025-01-23,ST-2207,1,1
2025-01-23,ST-2274,1,1
2025-01-23,ST-2422,2,0
2025-01-23,ST-2431,1,1
2025-01-23,ST-2469,1,0
2025-01-23,ST-2507,0,1
2025-01-23,ST-2527,0,2
2025-01-23,ST-254,1,0
2025-01-23,ST-2659,1,0
2025-01-23,ST-277,1,0
2025-01-23,ST-2917,2,2
2025-01-23,ST-297,2,0
2025-01-23,ST-2975,0,1
2025-01-23,ST-2977,1,1
2025-01-23,ST-3078,1,1
2025-01-23,ST-3112,0,2
2025-01-23,ST-3164,0,1
2025-01-23,ST-3239,2,1
2025-01-23,ST-3326,0,1
2025-01-23,ST-3355,0,1
2025-01-23,ST-339,0,1
2025-01-23,ST-343,1,0
2025-01-23,ST-375,1,0
2025-01-23,ST-426,2,2
2025-01-23,ST-539,3,1
2025-01-23,ST-553,2,2
2025-01-23,ST-724,1,1
2025-01-23,ST-73,5,7
2025-01-23,ST-748,0,1
2025-01-23,ST-8,1,0
2025-01-23,ST-87,0,1
2025-01-24,ST-1440,2,0
2025-01-24,ST-160,0,1
2025-01-24,ST-1610,0,2
2025-01-24,ST-162,1,0
2025-01-24,ST-189,1,0
2025-01-24,ST-1933,1,0
2025-01-24,ST-1938,0,1
2025-01-24,ST-1941,1,1
2025-01-24,ST-198,0,1
2025-01-24,ST-2031,0,1
2025-01-24,ST-2037,1,0
2025-01-24,ST-21,1,1
2025-01-24,ST-2188,1,0
2025-01-24,ST-2240,1,1
2025-01-24,ST-2318,0,1
2025-01-24,ST-2352,0,1
2025-01-24,ST-2464,1,0
2025-01-24,ST-2593,1,0
2025-01-24,ST-2637,0,1
2025-01-24,ST-2688,1,1
2025-01-24,ST-279,1,1
2025-01-24,ST-2905,1,1
2025-01-24,ST-2932,0,1
2025-01-24,ST-3104,1,0
2025-01-24,ST-3187,2,0
2025-01-24,ST-3310,1,0
2025-01-24,ST-3354,1,0
2025-01-24,ST-358,0,1
2025-01-24,ST-47,1,1
2025-01-24,ST-52,0,2
2025-01-24,ST-535,0,1
2025-01-24,ST-717,1,0
2025-01-24,ST-724,1,0
2025-01-24,ST-73,0,1
2025-01-24,ST-777,0,1
2025-01-24,ST-8,0,1
2025-01-24,ST-883,1,0
2025-01-25,ST-1199,2,1
2025-01-25,ST-1249,1,1
2025-01-25,ST-1326,0,2
2025-01-25,ST-1649,0,2
2025-01-25,ST-1729,1,0
2025-01-25,ST-1813,0,1
2025-01-25,ST-1910,1,0
2025-01-25,ST-1926,1,0
2025-01-25,ST-198,3,0
2025-01-25,ST-1995,1,1
2025-01-25,ST-2011,0,1
2025-01-25,ST-2031,1,0
2025-01-25,ST-204,0,1
2025-01-25,ST-2040,1,1
2025-01-25,ST-21,0,1
2025-01-25,ST-2188,0,1
2025-01-25,ST-2318,1,1
2025-01-25,ST-2396,1,0
2025-01-25,ST-2439,0,1
2025-01-25,ST-247,1,0
2025-01-25,ST-2616,1,0
2025-01-25,ST-2688,1,2
2025-01-25,ST-2738,1,0
2025-01-25,ST-296,1,0
2025-01-25,ST-297,2,0
2025-01-25,ST-2975,0,1
2025-01-25,ST-307,1,0
2025-01-25,ST-3140,0,2
2025-01-25,ST-3202,1,0
2025-01-25,ST-3239,0,1
2025-01-25,ST-3249,3,0
2025-01-25,ST-330,0,1
2025-01-25,ST-3303,1,0
2025-01-25,ST-3316,1,1
2025-01-25,ST-343,1,0
2025-01-25,ST-344,2,2
2025-01-25,ST-360,0,3
2025-01-25,ST-366,2,2
2025-01-25,ST-37,2,0
2025-01-25,ST-4,1,0
2025-01-25,ST-446,2,0
2025-01-25,ST-47,1,1
2025-01-25,ST-51,0,1
2025-01-25,ST-544,0,1
2025-01-25,ST-55,1,1
2025-01-25,ST-668,0,1
2025-01-25,ST-721,0,1
2025-01-25,ST-777,0,2
2025-01-25,ST-787,1,0
2025-01-25,ST-8,0,1
2025-01-25,ST-99,0,2
2025-01-26,ST-103,1,0
2025-01-26,ST-1323,1,0
2025-01-26,ST-137,2,0
2025-01-26,ST-1370,0,1
2025-01-26,ST-138,1,0
2025-01-26,ST-140,2,2
2025-01-26,ST-142,1,0
2025-01-26,ST-1441,1,0
2025-01-26,ST-1521,1,0
2025-01-26,ST-1546,0,1
2025-01-26,ST-157,1,0
2025-01-26,ST-1611,0,1
2025-01-26,ST-1670,0,1
2025-01-26,ST-1753,0,1
2025-01-26,ST-1777,1,1
2025-01-26,ST-180,0,2
2025-01-26,ST-1804,0,1
2025-01-26,ST-1807,1,1
2025-01-26,ST-211,0,1
2025-01-26,ST-2184,0,1
2025-01-26,ST-2207,1,1
2025-01-26,ST-2318,1,1
2025-01-26,ST-2522,1,0
2025-01-26,ST-2527,0,1
2025-01-26,ST-2738,1,1
2025-01-26,ST-285,1,1
2025-01-26,ST-2870,0,1
2025-01-26,ST-2876,1,1
2025-01-26,ST-2905,1,0
2025-01-26,ST-296,2,2
2025-01-26,ST-3017,0,1
2025-01-26,ST-3075,1,0
2025-01-26,ST-3077,1,0
2025-01-26,ST-3083,1,1
2025-01-26,ST-3140,0,1
2025-01-26,ST-3154,1,0
2025-01-26,ST-549,1,1
2025-01-26,ST-73,1,1
2025-01-26,ST-85,1,1
2025-01-26,ST-90,0,1
2025-01-26,ST-93,1,0
2025-01-27,ST-119,1,0
2025-01-27,ST-126,0,1
2025-01-27,ST-130,0,1
2025-01-27,ST-1432,1,1
2025-01-27,ST-145,1,1
2025-01-27,ST-1677,1,0
2025-01-27,ST-1807,2,2
2025-01-27,ST-1808,1,0
2025-01-27,ST-2045,0,2
2025-01-27,ST-340,0,1
2025-01-27,ST-4,1,0
2025-01-27,ST-421,0,1
2025-01-27,ST-73,2,0
2025-01-28,ST-118,0,1
2025-01-28,ST-136,0,1
2025-01-28,ST-1432,1,0
2025-01-28,ST-1435,1,1
2025-01-28,ST-1607,1,0
2025-01-28,ST-1804,1,1
2025-01-28,ST-1807,1,3
2025-01-28,ST-2521,1,0
2025-01-28,ST-2527,1,1
2025-01-28,ST-978,1,0
2025-01-29,ST-142,1,1
2025-01-29,ST-1705,4,4
2025-01-29,ST-18,0,2
2025-01-29,ST-201,1,2
2025-01-29,ST-211,0,1
2025-01-29,ST-2905,2,1
2025-01-29,ST-3265,0,1
2025-01-29,ST-506,2,2
2025-01-29,ST-59,1,0
2025-01-29,ST-7,2,0
2025-01-29,ST-99,1,0
2025-01-30,ST-105,1,0
2025-01-30,ST-1087,1,1
2025-01-30,ST-1554,1,0
2025-01-30,ST-1556,0,1
2025-01-30,ST-1632,0,1
2025-01-30,ST-1679,1,1
2025-01-30,ST-18,2,4
2025-01-30,ST-201,1,1
2025-01-30,ST-2330,0,1
2025-01-30,ST-2446,0,4
2025-01-30,ST-2527,1,0
2025-01-30,ST-2979,1,1
2025-01-30,ST-3044,0,1
2025-01-30,ST-330,1,1
2025-01-30,ST-3325,1,0
2025-01-30,ST-63,2,0
2025-01-30,ST-750,4,0
2025-01-30,ST-761,1,1
2025-01-31,ST-1986,1,1
2025-01-31,ST-3160,0,1
2025-01-31,ST-413,1,1
2025-01-31,ST-421,1,0
2025-02-01,ST-1088,1,0
2025-02-01,ST-1195,1,0
2025-02-01,ST-1372,1,0
2025-02-01,ST-1605,0,1
2025-02-01,ST-165,1,0
2025-02-01,ST-1696,0,1
2025-02-01,ST-1754,2,4
2025-02-01,ST-181,0,1
2025-02-01,ST-1977,1,0
2025-02-01,ST-2156,1,0
2025-02-01,ST-2172,0,2
2025-02-01,ST-2182,2,2
2025-02-01,ST-2204,0,1
2025-02-01,ST-2420,0,1
2025-02-01,ST-2440,2,0
2025-02-01,ST-285,0,1
2025-02-01,ST-2905,1,2
2025-02-01,ST-30,1,0
2025-02-01,ST-3077,0,1
2025-02-01,ST-3140,1,1
2025-02-01,ST-4,1,0
2025-02-01,ST-51,1,0
2025-02-01,ST-547,0,1
2025-02-01,ST-660,1,0
2025-02-01,ST-797,1,0
2025-02-01,ST-816,0,1
2025-02-01,ST-85,0,1
2025-02-01,ST-87,2,0
2025-02-02,ST-1201,0,1
2025-02-02,ST-1440,1,1
2025-02-02,ST-15,0,1
2025-02-02,ST-1721,0,2
2025-02-02,ST-1791,0,1
2025-02-02,ST-194,1,0
2025-02-02,ST-198,1,0
2025-02-02,ST-20,0,1
2025-02-02,ST-207,1,1
2025-02-02,ST-241,1,0
2025-02-02,ST-2468,0,1
2025-02-02,ST-249,0,1
2025-02-02,ST-2553,0,1
2025-02-02,ST-265,1,0
2025-02-02,ST-2654,1,1
2025-02-02,ST-2728,0,2
2025-02-02,ST-285,1,0
2025-02-02,ST-2905,0,1
2025-02-02,ST-295,1,1
2025-02-02,ST-297,2,0
2025-02-02,ST-3140,0,1
